modelId,rating,ratingDate,review,reviewId
CEN75,5,09/20/2017,Perfect trainer Finally settled on my perfect trainer.  Exceptional cushioning at the heel and sizing is perfect.  Planning on purchasing another pair.,93413484
CEN75,5,09/04/2017,best purchase ever I am being adidas supernova since 6 years ago when I purchased my first pair and I will buy it again,92918968
CEN75,5,08/31/2017,"The perfect running shoe These are by far the best running shoes I have ever had, and I've been through a lot of running shoes! The adidas supernovas got me through over six months of marathon training, and the marathon itself, without even a blister. They are a comfortable run, fit perfectly, and provide support in all the right places for a neutral runner. I would really recommend these shoes.",92837755
CEN75,5,08/31/2017,"Second pair, great distance running shoes Supportive and stable running shoes. Value for money. Fast delivery.",92831211
CEN75,5,08/14/2017,I LOVE THESE SHOES!!! SOOOO comfortable and so cute! I already had them in white and they had gotten dirty. But I love this color so much more!  They are the ONLY shoes I will run in.,92046065
CEN75,4,08/10/2017,Good purchase! I have tendinitis in my Achilles and research and other reviews recommended these Supernova trainers. I run 3 times a week and I'm currently in early marathon training for next year. I usually use the energy boost adidas so find these harder and not as spongey and these are probably wider than I'm used to but they're comfortable and nice to run in. Colour is lovely!,91834074
CEN75,4,08/05/2017," Shoes are very soft, running very comfortable. Because friends do not like, so come back",91584074
CEN75,5,07/27/2017,I love the range of supernova boost! Got one pair and loved it so much so I had to get another one! So happy about them definitely recommend them They're really comfortable and they look really nice!,91165911
CEN75,2,07/24/2017, The tongue on the right shoe rubs my foot the wrong way and has caused sores,91009296
CEN75,5,07/22/2017,"All neutral runners should try this shoe!! It has best cushion, best arch support, and best shoe life! This is the best running shoes on the market in my opinion!!!",90914082
CEN75,5,07/19/2017," As a keen long distance runner, they provide both support and ""bounce"" so I feel comfortable even when running for an hour or more.",90629032
CEN75,5,07/18/2017,Highly recommend Live the color of this shoe. The fit is right on target,90556523
CEN75,4,07/16/2017,"great quality and value Good fit especially for a wider foot, comfortable, felt very supportive and cushioned and from an initial short run, really felt good.",90525153
CEN75,5,07/13/2017,Definitely get these again I got these as a replacement for my last pair (sameness brand) loved them so much as they were super comfortable and had grea cushioning,90421668
CEN75,5,07/13/2017,Awesome I love my new Adidas Supernova Shoes! They fit perfectly and are very comfortable. They look awesome and I get lots of compliments. Im very happy and satisfied I bought these shoes.,90419856
CEN75,5,07/11/2017,love the soles on them one of my favourite things about these shoes is the gum sole. they are very comfortable,90105393
CEN75,4,07/10/2017,One of my best purchases so far I like the product because it gives a very soft bounce with each stride,89986761
CEN75,4,07/09/2017," The boost is too comfortable, worth it will buy more in the future",89937351
CEN75,5,07/09/2017,It's like running on air I really like how comfortable the supernova shoe is. They provide a great stability to your run. And the colour is great.,89931835
CEN75,5,07/08/2017,"Very good purchase and quality Very comfortable running shoe, it runs a little bit for my size",89926061
CEN75,5,07/08/2017,These are the most comfortable shoes I've ever had! This is my third pair of these. I run a good amount and work the floor as a nurse and my feet are comfortable all day. I have one work pair and one pair and I wouldn't change these shoes one bit. I have wider feet and these are comfortable without needing a designated wide shoe. No complaints here!,89922440
CEN75,5,07/08/2017,"Boost running shoes have improved my stride and made me a better runner, and they look good too! The Supernova Boost shoes have transformed my running. They have helped improve my stride and have made me lighter on my feet. Allowing me to run faster, further, and more efficiently. Plus, they are running shoes that actually LOOK GOOD, a rare find for most running brands. I've made the switch to adidas running and couldn't be happier! Damian Lillard wears Boosts - so we should too.",89912310
CEN75,5,07/07/2017,"Great running shoes Nice design, comfortable, great choice of colours (I have 3 different colours!)",89866780
CEN75,4,07/04/2017,Good value buy This product provide really good ankle support. And they are light.,89709863
CEN75,5,06/30/2017, I absolutely LOVE these shoes! I am a former Glide wearer. I was not happy with the Glide 8. The sizing seemed off. 10.5 was too small and 11 was too big. The Supernovas are perfect for me in a 10.5. These shoes have the perfect amount of cushion yet are still responsive and not mushy. Please don' t change a thing with these shoes Adidas!,89463897
CEN75,5,06/29/2017,I want to buy another pair. I got my normal running shoe size and it fits perfectly. I love this shoe so far. It is light and has great support. I've had a different kind of addidas in the past that was much more expensive but this one works just as well. Would 100% recommend.,89434231
CEN75,5,06/29/2017,Love these shoes! Love them! Great running/walking shoe! Definitely recommend this show to others.,89415602
CEN75,4,06/28/2017,"Nice running shoes, absorbs impact well, good grip Comfortable running shoes, great grip on the road and the boost soles absorb most of the impact. For a narrow / high arch foot such as mine the women's pure boost runners feel better, but these supernovas are still great all round sports shoes.",89284455
CEN75,5,06/27/2017,Best buy shoes èver Its comfortable and a lightweight shoes.easy to clean,89216846
CEN75,5,06/24/2017,Definitely one I would purchase again. The shoes fit perfectly and were comfortable from the first time I wore them.,89110916
CEN75,4,06/20/2017,Bright and comfy. Really like the shoes - color looks exactly as it does online. They seem very comfortable (although a bit hard to pull on...might just take time to loosen up)but had to return because they were at least a half size too big if not more and it was hard not to notice. Plus for the price I decided I really didn't NEED these. Next time I'm on the market I'll probs come back to them.,88921717
CEN75,3,06/18/2017,Better than my last two pairs of running shoes. Lots of room in the toe box.  I wish these actually came in wide because the outermost part of my foot almost extends farther than the sole.,88856064
CEN75,5,06/16/2017,"Great running shoe Feels like running on clouds & supports my Achilles, which I have problems with. Very comfortable, not too snug in terms of width too so the shoe doesn't rub.",88765895
